,name,song_id_x,song_name,genre,feature_id,danceability,energy,key_,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,number_sections,avg_duration,std_duration,std_loudness,std_tempo,number_keys
1359,Fleetwood Mac,6aE623nY6WVhgYH9VAFQRr,Woman of 1000 Years,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",6aE623nY6WVhgYH9VAFQRr324316,0.507,0.276,7.0,-15.61,1.0,0.0282,0.608,0.00812,0.106,0.194,92.082,324316.0,4.0,10,32.43157,18.008149137484644,3.075458368727787,1.810583810082624,5.0
1360,The Rolling Stones,6Ak5Ztk93RHYgsaQfT52kK,Can't You Hear Me Knocking - Alternate Version,"album rock, british invasion, classic rock, protopunk, rock",6Ak5Ztk93RHYgsaQfT52kK204080,0.59,0.773,0.0,-6.477,1.0,0.0393,0.221,0.808,0.0763,0.777,149.196,204080.0,4.0,10,20.407992999999998,9.966125653323028,3.8203971288626812,1.9139630670998413,3.0
1361,Bruce Springsteen,6Amf1EKnnEYaWT2aeszsXl,Chasin' Wild Horses,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",6Amf1EKnnEYaWT2aeszsXl303213,0.42,0.31,2.0,-9.885,1.0,0.0285,0.558,0.00135,0.104,0.146,109.633,303213.0,4.0,12,25.267785833333335,12.857580635768187,9.185099661292673,1.100596105698541,2.0
1362,JAY-Z,6B6xRGiXeEBRDGjrC7cfx4,I Know,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",6B6xRGiXeEBRDGjrC7cfx4222707,0.758,0.942,6.0,-1.718,1.0,0.106,0.124,0.0,0.0571,0.858,166.021,222707.0,4.0,8,27.838340000000002,24.376620284144632,7.079340827617458,0.14107489145840021,6.0
1363,The Rolling Stones,6B8czH1kJLkcihMhFdr6Xp,Can You Hear The Music - Remastered,"album rock, british invasion, classic rock, protopunk, rock",6B8czH1kJLkcihMhFdr6Xp331707,0.322,0.69,5.0,-6.672,1.0,0.032,0.733,0.554,0.61,0.492,73.279,331707.0,4.0,11,30.15517090909091,24.928816203376147,12.576925484972291,2.4111119841268245,2.0
1364,Fleetwood Mac,6B9IEtb0stlLElozgmMX3d,Silver Heels,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",6B9IEtb0stlLElozgmMX3d207693,0.528,0.569,9.0,-13.914,1.0,0.0693,0.577,0.000504,0.33,0.477,81.123,207693.0,4.0,10,20.76932,10.929279527190559,3.97075732491087,0.7384803013998056,3.0
1365,Fleetwood Mac,6BGRxoR5ry5hXaBq5hny0Q,Go Your Own Way - Early Take,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",6BGRxoR5ry5hXaBq5hny0Q244573,0.696,0.764,5.0,-6.833,1.0,0.0353,0.162,0.000132,0.0909,0.789,133.336,244573.0,4.0,10,24.457335000000004,19.776174867965214,11.03300389034847,1.737311332682393,5.0
1366,JAY-Z,6bJDXckt81F0TfU1c3A4Ah,Welcome To The Jungle,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",6bJDXckt81F0TfU1c3A4Ah174133,0.636,0.93,2.0,-5.179,1.0,0.364,0.0128,3.7e-06,0.18,0.325,92.899,174133.0,4.0,7,24.876185714285718,12.365367763695044,4.188702202694427,2.4366090410748322,4.0
1367,The Rolling Stones,6bSFXLeYbyVR9jGvcRz6vW,Dance (pt 1) - Remastered,"album rock, british invasion, classic rock, protopunk, rock",6bSFXLeYbyVR9jGvcRz6vW263227,0.74,0.895,1.0,-4.529,0.0,0.0415,0.354,0.402,0.0548,0.895,107.411,263227.0,4.0,14,18.80190142857143,11.74213046311303,6.563166454699127,0.7171548064982334,6.0
1368,JAY-Z,6BspqxU4vVF6ZsWjfgIJkK,Already Home,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",6BspqxU4vVF6ZsWjfgIJkK269853,0.545,0.868,0.0,-2.283,1.0,0.305,0.074,0.0,0.735,0.605,80.485,269853.0,4.0,10,26.985329999999998,15.69336342662436,1.0627910268094414,0.6732627768313528,5.0
1369,The Rolling Stones,6BUhNuoH1ej0JayR0ft5Pu,Infamy - Remastered,"album rock, british invasion, classic rock, protopunk, rock",6BUhNuoH1ej0JayR0ft5Pu227733,0.7,0.706,11.0,-4.455,0.0,0.0384,0.349,0.0,0.0779,0.915,108.974,227733.0,4.0,13,17.517939230769233,11.220759949925007,5.282803462469234,30.256342128975888,3.0
1370,Fleetwood Mac,6c2AVy8Szc2nRJe2SfvZ2M,Love That Burns,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",6c2AVy8Szc2nRJe2SfvZ2M304160,0.522,0.223,2.0,-12.703,0.0,0.0354,0.147,6.1e-06,0.219,0.292,138.782,304160.0,3.0,19,16.008418947368423,8.288734403993367,5.9419412308304835,2.1677981552961194,5.0
1371,Kendrick Lamar,6cfVDaIdvDtYH91RqC6Wox,Hol' Up,"conscious hip hop, hip hop, rap, west coast rap",6cfVDaIdvDtYH91RqC6Wox173158,0.607,0.869,5.0,-5.271,1.0,0.345,0.781,0.0,0.137,0.577,155.983,173158.0,4.0,5,34.631592,27.875644474062298,4.163587959921107,0.45860909280126194,3.0
1372,Bruce Springsteen,6CHW7Je7FeCCSsGrjSAkZp,This is Your Sword,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",6CHW7Je7FeCCSsGrjSAkZp169573,0.496,0.689,5.0,-4.972,1.0,0.0275,0.0776,0.0,0.329,0.595,113.072,169573.0,4.0,9,18.841473333333333,12.361592370466477,4.442257115226197,0.8946867390942583,4.0
1373,Fleetwood Mac,6ciuzop4RqoAnywWlsUP4l,Love in Store - Early Version; 2016 Remaster,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",6ciuzop4RqoAnywWlsUP4l217639,0.719,0.508,0.0,-10.412,1.0,0.029,0.28,0.0133,0.0922,0.585,124.006,217639.0,4.0,10,21.763899,9.009919549598221,5.331394630967689,0.9070923326762257,1.0
1374,Fleetwood Mac,6CU4BzfHvcuaYtoKyP9xI6,That's Alright - Alternate Take; 2016 Remaster,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",6CU4BzfHvcuaYtoKyP9xI6187560,0.549,0.385,7.0,-11.807,1.0,0.0284,0.573,0.0,0.125,0.556,79.62,187560.0,4.0,9,20.840035555555552,7.9100643977073775,5.515492090466635,0.8169389512074965,4.0
1375,Red Hot Chili Peppers,6cvDm4TzE9Rartsazd63S5,Sexy Mexican Maid - Remastered,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",6cvDm4TzE9Rartsazd63S5202093,0.537,0.949,2.0,-4.871,1.0,0.16,0.00591,0.000898,0.105,0.564,88.601,202093.0,4.0,6,33.68221666666667,15.372557408110943,10.309464675723953,0.7714875674090081,4.0
1376,Kendrick Lamar,6D5GoogBIBMUBlQ1CYTkOH,She Needs Me (Remix),"conscious hip hop, hip hop, rap, west coast rap",6D5GoogBIBMUBlQ1CYTkOH195791,0.606,0.835,5.0,-6.107,1.0,0.265,0.417,1.11e-06,0.103,0.313,100.145,195791.0,4.0,12,16.315883333333336,5.249791607490605,2.2341546889690567,1.489605527912638,6.0
1377,Bruce Springsteen,6dahFmHrgncgVJjsI1ws7e,My Hometown,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",6dahFmHrgncgVJjsI1ws7e279667,0.652,0.338,9.0,-11.58,1.0,0.0367,0.486,5.9e-05,0.0744,0.392,116.881,279667.0,4.0,11,25.424257272727274,15.229868271133597,10.866610493533935,1.461356629984619,3.0
1378,Red Hot Chili Peppers,6DfWymHzCYOH2ABUuHFaMe,Police Station,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",6DfWymHzCYOH2ABUuHFaMe335893,0.499,0.816,9.0,-3.913,0.0,0.0358,0.232,0.0,0.105,0.275,82.017,335893.0,4.0,11,30.535758181818185,17.017749171921544,7.233708501931018,24.7302577716963,5.0
1379,JAY-Z,6DlJZmRXDfHzGzAVo1yjfP,Picasso Baby,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",6DlJZmRXDfHzGzAVo1yjfP245787,0.525,0.74,1.0,-5.383,1.0,0.295,0.0171,6.52e-05,0.249,0.662,85.8,245787.0,4.0,13,18.90666076923077,9.716037588458631,1.4021831878565982,23.72494208498511,5.0
1380,The Rolling Stones,6dP2cO6pcgyf5XwvDaubQa,Time Waits For No One,"album rock, british invasion, classic rock, protopunk, rock",6dP2cO6pcgyf5XwvDaubQa398200,0.543,0.601,0.0,-9.783,1.0,0.0298,0.0831,0.0789,0.0314,0.811,118.512,398200.0,4.0,14,28.44287857142857,27.704205233789065,7.2167028558677755,1.4645939766650453,4.0
1381,Fleetwood Mac,6DvBLoaZXs4UhhjRzO1GL8,Revelation,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",6DvBLoaZXs4UhhjRzO1GL8300627,0.504,0.537,2.0,-15.085,1.0,0.0355,0.0411,0.00898,0.0625,0.605,128.634,300627.0,4.0,10,30.062669999999997,20.832437714084787,6.54845628034238,1.4158100311992556,3.0
1382,Red Hot Chili Peppers,6DvCkB04CgSj9t9zd2mBY9,Mommy Where's Daddy - 2002 Digital Remaster,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",6DvCkB04CgSj9t9zd2mBY9211333,0.744,0.576,0.0,-8.276,1.0,0.0415,0.008,0.0173,0.0404,0.818,88.507,211333.0,4.0,9,23.48147777777778,9.699868525111278,5.754208049573614,0.2321458473555878,4.0
1383,Bruce Springsteen,6E6xVYnTszA6MerlIuiAoY,The Wrestler,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",6E6xVYnTszA6MerlIuiAoY230787,0.494,0.216,3.0,-13.519,1.0,0.0313,0.855,0.0,0.0984,0.213,150.237,230787.0,5.0,14,16.484755,6.264585201423032,8.379060376719057,0.7121584741528337,2.0
1384,Red Hot Chili Peppers,6eHgupxpb00Lzygak9eTYQ,Buckle Down - 2002 Digital Remaster,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",6eHgupxpb00Lzygak9eTYQ204267,0.672,0.921,0.0,-5.648,1.0,0.0723,0.00434,7.4e-05,0.287,0.361,110.921,204267.0,4.0,7,29.180935714285713,21.71675619728374,6.96099704817937,0.30623380423647506,3.0
1385,JAY-Z,6eK6QQZ8RFakE47NDWDr4P,Say Hello,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",6eK6QQZ8RFakE47NDWDr4P326680,0.68,0.909,6.0,-0.564,0.0,0.161,0.266,0.0,0.064,0.666,78.263,326680.0,4.0,12,27.223333333333333,17.93765148150587,7.902958278104126,22.599109444776133,5.0
1386,Bruce Springsteen,6fBy4h0spon7gkmZroCRmR,Darkness on the Edge of Town,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",6fBy4h0spon7gkmZroCRmR272427,0.369,0.515,7.0,-9.318,1.0,0.0396,0.0218,0.0,0.0556,0.446,171.334,272427.0,4.0,13,20.95589230769231,9.428887507235547,10.169228069309932,3.2055332269734462,3.0
1387,Fleetwood Mac,6fEJzgXVSKLl2GHnoHU8tH,I've Lost My Baby,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",6fEJzgXVSKLl2GHnoHU8tH257827,0.405,0.356,2.0,-8.962,1.0,0.0533,0.287,0.00258,0.125,0.282,168.537,257827.0,3.0,11,23.438791818181816,16.472307781216827,1.2245025334989934,1.798338081269882,3.0
1388,Kendrick Lamar,6ff9CLXYk39PKFYoYCYeog,Alien Girl (Today W/ Her),"conscious hip hop, hip hop, rap, west coast rap",6ff9CLXYk39PKFYoYCYeog239974,0.626,0.537,2.0,-7.344,1.0,0.0367,0.502,0.0835,0.111,0.259,95.948,239974.0,4.0,13,18.459537692307695,8.118359395062685,4.913287212322238,0.770398290263566,6.0
1389,Bruce Springsteen,6FPOXlsocQfNKNo2yn8PKm,The Wayfarer - Film Version,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",6FPOXlsocQfNKNo2yn8PKm284747,0.555,0.504,10.0,-8.917,1.0,0.0299,0.336,8.25e-05,0.683,0.632,119.731,284747.0,4.0,10,28.474617000000002,27.42581448531861,6.78275305052782,2.5048286789940573,4.0
1390,JAY-Z,6GbalfYyQC19uareicSK38,Cashmere Thoughts,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",6GbalfYyQC19uareicSK38176933,0.732,0.675,9.0,-9.906,1.0,0.381,0.273,0.0,0.679,0.768,86.162,176933.0,4.0,9,19.65925,9.022807894164654,0.41147178248061883,0.5160317335203303,7.0
1391,Fleetwood Mac,6gCbHcyGwqpbFNYjH57eoS,I'm so Afraid - Early Take Instrumental,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",6gCbHcyGwqpbFNYjH57eoS432800,0.356,0.466,7.0,-12.811,0.0,0.0323,0.00228,0.821,0.0783,0.339,126.014,432800.0,4.0,15,28.853336,15.048826103387977,4.60061175228231,3.6295450495436268,4.0
1392,Bruce Springsteen,6GF7nsLEJ16bIEHuGBH7h5,Kingdom Of Days,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",6GF7nsLEJ16bIEHuGBH7h5242333,0.523,0.752,5.0,-7.67,1.0,0.0283,0.0132,1.16e-05,0.125,0.848,112.509,242333.0,4.0,9,26.925939999999997,19.331159574135743,3.8046071084935957,0.8134919756484644,3.0
1393,Bruce Springsteen,6GfEXHNIiEYIRwgvuVR8s0,Just Like Fire Would,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",6GfEXHNIiEYIRwgvuVR8s0232667,0.51,0.9,0.0,-5.345,1.0,0.0333,0.000219,1.75e-05,0.279,0.754,123.038,232667.0,4.0,12,19.38888166666667,6.686434938946211,4.946524934923324,0.09396433075664674,2.0
1394,Red Hot Chili Peppers,6GhCgeJo1rY8VWppJZta38,Meet Me at the Corner,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",6GhCgeJo1rY8VWppJZta38261467,0.694,0.602,0.0,-5.411,0.0,0.035,0.243,1.03e-05,0.124,0.413,112.735,261467.0,4.0,10,26.146663999999998,16.46863685553928,4.30899385136613,1.3121900438241085,4.0
1395,Kanye West,6giHsGo1eSYZSXKdNwTC62,Pinocchio Story,"chicago rap, rap",6giHsGo1eSYZSXKdNwTC62361600,0.341,0.281,10.0,-13.204,0.0,0.0501,0.95,0.0,0.948,0.306,74.997,361600.0,4.0,16,22.599998125,12.271199875475485,5.34023032235814,26.01337078119635,3.0
1396,Bruce Springsteen,6gpkTvvmychrSmqTOlkdYf,Nothing Man,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",6gpkTvvmychrSmqTOlkdYf260107,0.65,0.513,3.0,-11.074,1.0,0.0236,0.106,0.139,0.203,0.538,110.169,260107.0,4.0,12,21.67556833333333,10.409873710317557,3.9301819787846513,31.812538533881526,6.0
1397,Red Hot Chili Peppers,6GsP3uMCd0Dn5T37C93waZ,Sick Love,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",6GsP3uMCd0Dn5T37C93waZ221440,0.591,0.794,4.0,-5.935,0.0,0.069,0.183,0.0,0.292,0.875,147.974,221440.0,4.0,10,22.14399,8.969201847736757,1.6523948310793577,1.2449689152745955,3.0
1398,Red Hot Chili Peppers,6gTdrud3duWIBg8r2YdjOL,So Much I,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",6gTdrud3duWIBg8r2YdjOL224440,0.374,0.988,4.0,-1.911,1.0,0.169,0.117,1.52e-06,0.173,0.405,149.146,224440.0,4.0,10,22.443989999999996,9.58163678970816,1.5505012272022087,2.692329146544562,5.0
1399,Fleetwood Mac,6GVynE5kXVXoOWksSqMp8B,Say You Love Me - 2018 Remaster,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",6GVynE5kXVXoOWksSqMp8B242440,0.687,0.784,9.0,-7.666,1.0,0.0275,0.0842,0.00404,0.132,0.893,128.648,242440.0,4.0,10,24.244007,10.236842073013694,5.9187332738236025,0.7567669537065115,4.0
1400,Fleetwood Mac,6h0s5FUtc6HV3smc8naDPI,Crystal,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",6h0s5FUtc6HV3smc8naDPI314267,0.556,0.13,4.0,-21.118,0.0,0.0354,0.56,0.000147,0.0671,0.17,123.652,314267.0,3.0,15,20.951110666666672,9.356697827560646,10.38507365542351,1.2229256762059626,4.0
1401,Fleetwood Mac,6H5ilpw60eZslyZOfJL99U,Oh Diane - Early Version; 2016 Remaster,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",6H5ilpw60eZslyZOfJL99U174820,0.837,0.442,11.0,-9.318,1.0,0.0397,0.273,0.00194,0.0302,0.854,136.483,174820.0,4.0,9,19.424458888888893,12.100696856485625,7.0670762165127385,0.08212186067059221,4.0
1402,Fleetwood Mac,6H8vooGvxw4LvO6y01XHNY,Where We Belong - Demo; 2017 Remaster,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",6H8vooGvxw4LvO6y01XHNY173467,0.711,0.571,9.0,-12.097,1.0,0.031,0.307,9.79e-05,0.108,0.765,129.501,173467.0,4.0,7,24.780948571428574,13.139350445508367,8.990973195377684,0.06585771097782016,3.0
1403,Red Hot Chili Peppers,6HArw8LeqVkjGjzFp02ERP,Nevermind - Remastered,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",6HArw8LeqVkjGjzFp02ERP167800,0.771,0.969,9.0,-5.041,1.0,0.104,0.0898,0.00133,0.69,0.507,120.812,167800.0,4.0,8,20.97499625,9.777883074899098,4.941959774291398,1.9622347318445719,6.0
1404,The Rolling Stones,6HDDf2PwvT2DdaiijgYYsc,Just My Imagination (Running Away With Me) - Remastered,"album rock, british invasion, classic rock, protopunk, rock",6HDDf2PwvT2DdaiijgYYsc278173,0.452,0.908,2.0,-2.535,1.0,0.0567,0.452,0.279,0.318,0.792,112.872,278173.0,4.0,8,34.771675,30.827126905007827,6.987287982983302,2.5889423067842077,2.0
1405,The Rolling Stones,6HgSPgOSz5Gc9mlg5VV44E,Too Tough - Remastered,"album rock, british invasion, classic rock, protopunk, rock",6HgSPgOSz5Gc9mlg5VV44E231733,0.542,0.947,7.0,-4.611,1.0,0.0453,0.0131,0.0706,0.48,0.641,139.708,231733.0,4.0,13,17.82564076923077,8.02763840865467,5.223866224678168,1.3480963976792903,3.0
1406,Fleetwood Mac,6HKx5ERVgH7NYmYo9iAlMH,Angel - 2015 Remaster,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",6HKx5ERVgH7NYmYo9iAlMH294053,0.816,0.547,7.0,-10.115,1.0,0.0336,0.0937,0.00548,0.0759,0.97,117.163,294053.0,4.0,15,19.603553999999995,15.463706933478514,7.138741367656187,0.6723897537532658,2.0
1407,Fleetwood Mac,6HkxYmbHU0uzMHD98cQ1ZP,I'm so Afraid - 2017 Remaster,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",6HkxYmbHU0uzMHD98cQ1ZP270147,0.463,0.617,0.0,-9.372,1.0,0.0348,0.000167,0.741,0.084,0.403,125.532,270147.0,4.0,14,19.296186428571428,9.341265282454726,9.037982196337781,0.7085855629350617,6.0
1408,Fleetwood Mac,6HlkZbKoGDyCUGVC1ewfFf,Tusk - Stage Riff; 1/30/79 Demo,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",6HlkZbKoGDyCUGVC1ewfFf183240,0.705,0.872,2.0,-10.182,1.0,0.0296,0.438,0.844,0.0692,0.975,90.548,183240.0,4.0,7,26.17715,19.10684304742762,7.14631372840305,34.16886510859739,3.0
1409,Bruce Springsteen,6HlYrk5AuljlJpzYgr8zh1,The Ghost of Tom Joad - Electric Version,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",6HlYrk5AuljlJpzYgr8zh1449107,0.317,0.643,4.0,-6.869,0.0,0.0296,0.000618,0.000479,0.073,0.151,169.811,449107.0,4.0,31,14.487306451612902,7.203346133419546,3.9095726070623718,1.7765951650967569,6.0
1410,Red Hot Chili Peppers,6hMDMgqttllnWrN6g4vq9F,Bob - 2006 Remaster,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",6hMDMgqttllnWrN6g4vq9F343770,0.691,0.4,4.0,-9.257,1.0,0.0408,0.207,0.0705,0.108,0.158,105.223,343770.0,4.0,12,28.64750833333333,23.170207088510658,6.957747016488495,1.072453714477678,6.0
1411,Bruce Springsteen,6HraU1Tt4h6LXKjIB8yx2d,Talk to Me,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",6HraU1Tt4h6LXKjIB8yx2d260533,0.36,0.73,4.0,-5.602,1.0,0.0353,0.0151,6.46e-06,0.113,0.968,144.016,260533.0,4.0,13,20.04103307692308,10.323224168893315,6.185273350715951,2.324849013570012,4.0
1412,The Rolling Stones,6hUpn5boSmRM52R9CICsME,If You Really Want To Be My Friend,"album rock, british invasion, classic rock, protopunk, rock",6hUpn5boSmRM52R9CICsME376827,0.377,0.488,7.0,-10.523,1.0,0.0399,0.657,0.0473,0.0878,0.375,73.025,376827.0,4.0,15,25.121778666666668,20.061962991530898,4.951114682574016,18.820818463555064,5.0
1413,Fleetwood Mac,6Hy9jV0oRaHp7iq99AiPkf,Seven Wonders - Extended Version; 2017 Remaster,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",6Hy9jV0oRaHp7iq99AiPkf385853,0.731,0.659,4.0,-7.875,1.0,0.0329,0.0552,0.00126,0.0506,0.824,117.101,385853.0,4.0,16,24.1158375,11.84657228050235,4.013625335445915,0.8796598371908728,7.0
1414,JAY-Z,6iFV28FVLNTCjMBGj7YKLl,If I Should Die,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",6iFV28FVLNTCjMBGj7YKLl295333,0.769,0.868,1.0,-6.633,1.0,0.302,0.0945,0.0,0.0571,0.588,91.102,295333.0,4.0,13,22.717943846153847,15.547985702579794,8.922361687902121,0.2624923442107063,5.0
1415,Red Hot Chili Peppers,6IgFCekY6YjXfark8Wnxp0,Why Don't You Love Me - 2002 Digital Remaster,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",6IgFCekY6YjXfark8Wnxp0205040,0.739,0.88,11.0,-5.569,0.0,0.161,0.0556,2.17e-05,0.137,0.711,90.629,205040.0,4.0,9,22.782223333333334,14.170986291738837,5.035848483070598,0.3689732375118791,4.0
1416,JAY-Z,6Iuh3vNjpWhSeHM3RZgzQL,Bam,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",6Iuh3vNjpWhSeHM3RZgzQL234973,0.639,0.788,6.0,-2.879,1.0,0.35,0.455,0.0,0.058,0.847,155.913,234973.0,4.0,10,23.497324000000003,19.418076910010768,4.896868683148447,0.5083569284141507,3.0
1417,Bruce Springsteen,6iXyMQAaSfGWe1DmRcf0D5,Stolen Car,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",6iXyMQAaSfGWe1DmRcf0D5232840,0.454,0.104,7.0,-20.552,1.0,0.0332,0.615,0.14,0.067,0.0833,108.157,232840.0,4.0,7,33.262857142857136,20.287895898774806,7.746527532354338,16.555926451475514,2.0
1418,The Rolling Stones,6j0ueLJBI9FQDpeDHj3enY,Flip The Switch - Remastered,"album rock, british invasion, classic rock, protopunk, rock",6j0ueLJBI9FQDpeDHj3enY207467,0.388,0.928,9.0,-4.504,0.0,0.0495,0.000119,0.00162,0.364,0.594,163.15,207467.0,4.0,8,25.9333325,15.870285734805291,4.812370961164272,1.3031544147074168,5.0
1419,Bruce Springsteen,6J31VG7KJxq5G53Pw1Qs9N,Pony Boy,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",6J31VG7KJxq5G53Pw1Qs9N131400,0.4,0.0773,5.0,-17.008,1.0,0.0336,0.785,0.0,0.0937,0.514,154.131,131400.0,4.0,7,18.771414285714286,6.636467843772664,3.6542976460209533,4.173033782798904,1.0
1420,Kanye West,6j8gTlbhj9KJSeypNcNAS9,Street Lights,"chicago rap, rap",6j8gTlbhj9KJSeypNcNAS9189907,0.644,0.487,6.0,-9.654,1.0,0.034,0.0287,0.0166,0.206,0.467,125.528,189907.0,4.0,7,27.129517142857143,25.18047322800329,4.007526627068954,0.41961405169626326,2.0
1421,Bruce Springsteen,6J9MUDZ96r7m1LdevPehIH,Western Stars - Film Version,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",6J9MUDZ96r7m1LdevPehIH279253,0.478,0.222,0.0,-12.274,1.0,0.029,0.567,1.23e-06,0.653,0.284,109.156,279253.0,4.0,13,21.481033846153846,14.501970104959613,7.61889521569186,30.505734082888374,3.0
1422,The Rolling Stones,6jCCteoiDn9CRVsq4hOxm9,Hearts For Sale - Remastered,"album rock, british invasion, classic rock, protopunk, rock",6jCCteoiDn9CRVsq4hOxm9280933,0.587,0.956,0.0,-4.613,1.0,0.0514,0.129,0.00193,0.337,0.606,123.577,280933.0,4.0,13,21.61026307692308,11.24348288131943,6.005129632025931,0.5998068920013397,5.0
1423,JAY-Z,6JpN5w95em8SODPiM7W2PH,The Story of O.J.,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",6JpN5w95em8SODPiM7W2PH231760,0.741,0.718,7.0,-5.823,1.0,0.415,0.283,2.21e-06,0.23,0.576,165.848,231760.0,4.0,11,21.06910727272727,7.769825657180592,1.77403429299641,0.26172751270948474,5.0
1424,Red Hot Chili Peppers,6jR4FKWiil1FrsfEMt7jqu,Pea,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",6jR4FKWiil1FrsfEMt7jqu107307,0.609,0.111,5.0,-14.575,1.0,0.0586,0.944,0.0247,0.104,0.298,177.413,107307.0,4.0,5,21.461357999999997,12.279107035176457,1.5328056954487088,1.9265813504754976,2.0
1425,Bruce Springsteen,6Jt1ccJG0ZiT9acRHl1YfQ,Hitch Hikin',"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",6Jt1ccJG0ZiT9acRHl1YfQ216133,0.545,0.326,7.0,-10.29,1.0,0.0334,0.652,0.0,0.13,0.22,127.077,216133.0,4.0,11,19.64847545454546,9.586072950681487,5.926046647869664,0.3901110797522341,5.0
1426,Kanye West,6K07Ahf6V7CAQn0ikrOztl,So Appalled,"chicago rap, rap",6K07Ahf6V7CAQn0ikrOztl397667,0.629,0.754,1.0,-5.873,0.0,0.289,0.255,0.0,0.63,0.58,87.07,397667.0,4.0,20,19.883339999999997,7.661885079954644,1.2151807922670343,0.9112537040571601,6.0
